<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
LNZL,D,20150806,000000,8150.0000000,60
LNZL,D,20150807,000000,8220.0000000,93
LNZL,D,20150810,000000,8180.0000000,34
LNZL,D,20150811,000000,8100.0000000,175
LNZL,D,20150812,000000,8030.0000000,183
LNZL,D,20150813,000000,8200.0000000,501
LNZL,D,20150814,000000,7990.0000000,529
LNZL,D,20150817,000000,8060.0000000,54
LNZL,D,20150818,000000,8350.0000000,636
LNZL,D,20150819,000000,8200.0000000,271
LNZL,D,20150820,000000,8340.0000000,478
LNZL,D,20150821,000000,8600.0000000,760
LNZL,D,20150824,000000,8590.0000000,349
LNZL,D,20150825,000000,8300.0000000,344
LNZL,D,20150826,000000,7560.0000000,1997
LNZL,D,20150827,000000,7440.0000000,578
LNZL,D,20150828,000000,7380.0000000,320
LNZL,D,20150831,000000,7580.0000000,241
LNZL,D,20150901,000000,7700.0000000,189
LNZL,D,20150902,000000,7820.0000000,443
LNZL,D,20150903,000000,7950.0000000,61
LNZL,D,20150904,000000,7890.0000000,137
LNZL,D,20150907,000000,7700.0000000,166
LNZL,D,20150908,000000,7660.0000000,176
LNZL,D,20150909,000000,7610.0000000,289
LNZL,D,20150910,000000,7660.0000000,133
LNZL,D,20150911,000000,7730.0000000,71
LNZL,D,20150914,000000,7770.0000000,64
LNZL,D,20150915,000000,7720.0000000,149
LNZL,D,20150916,000000,7610.0000000,77
LNZL,D,20150917,000000,7600.0000000,78
LNZL,D,20150918,000000,7530.0000000,45
LNZL,D,20150921,000000,7550.0000000,85
LNZL,D,20150922,000000,7670.0000000,674
LNZL,D,20150923,000000,7650.0000000,206
LNZL,D,20150924,000000,7600.0000000,49
LNZL,D,20150925,000000,7700.0000000,30
LNZL,D,20150928,000000,7700.0000000,19
LNZL,D,20150929,000000,8000.0000000,1109
LNZL,D,20150930,000000,7900.0000000,70
LNZL,D,20151001,000000,7850.0000000,93
LNZL,D,20151002,000000,7810.0000000,137
LNZL,D,20151005,000000,7850.0000000,70
LNZL,D,20151006,000000,7940.0000000,80
LNZL,D,20151007,000000,7810.0000000,229
LNZL,D,20151008,000000,7710.0000000,59
LNZL,D,20151009,000000,7820.0000000,61
LNZL,D,20151012,000000,7920.0000000,214
LNZL,D,20151013,000000,7950.0000000,28
LNZL,D,20151014,000000,7920.0000000,221
LNZL,D,20151015,000000,8000.0000000,130
LNZL,D,20151016,000000,8050.0000000,284
LNZL,D,20151019,000000,8050.0000000,177
LNZL,D,20151020,000000,8150.0000000,218
LNZL,D,20151021,000000,8250.0000000,74
LNZL,D,20151022,000000,8150.0000000,205
LNZL,D,20151023,000000,8350.0000000,351
LNZL,D,20151026,000000,8480.0000000,259
LNZL,D,20151027,000000,8320.0000000,420
LNZL,D,20151028,000000,8530.0000000,191
LNZL,D,20151029,000000,8570.0000000,159
LNZL,D,20151030,000000,8700.0000000,292
LNZL,D,20151102,000000,8940.0000000,270
LNZL,D,20151103,000000,9000.0000000,165
LNZL,D,20151105,000000,9000.0000000,139
LNZL,D,20151106,000000,8920.0000000,192
LNZL,D,20151109,000000,8730.0000000,187
LNZL,D,20151110,000000,8550.0000000,297
LNZL,D,20151111,000000,8500.0000000,79
LNZL,D,20151112,000000,8590.0000000,323
LNZL,D,20151113,000000,8240.0000000,154
LNZL,D,20151116,000000,8270.0000000,86
LNZL,D,20151117,000000,8060.0000000,583
LNZL,D,20151118,000000,8250.0000000,73
LNZL,D,20151119,000000,8200.0000000,167
LNZL,D,20151120,000000,8480.0000000,114
LNZL,D,20151123,000000,8610.0000000,124
LNZL,D,20151124,000000,8450.0000000,111
LNZL,D,20151125,000000,8450.0000000,165
LNZL,D,20151126,000000,8480.0000000,285
LNZL,D,20151127,000000,8330.0000000,326
LNZL,D,20151130,000000,8140.0000000,165
LNZL,D,20151201,000000,8010.0000000,88
LNZL,D,20151202,000000,8200.0000000,34
LNZL,D,20151203,000000,7800.0000000,903
LNZL,D,20151204,000000,7700.0000000,113
LNZL,D,20151207,000000,7530.0000000,68
LNZL,D,20151208,000000,7550.0000000,182
LNZL,D,20151209,000000,7500.0000000,76
LNZL,D,20151210,000000,7510.0000000,27
LNZL,D,20151211,000000,7520.0000000,58
LNZL,D,20151214,000000,7600.0000000,36
LNZL,D,20151215,000000,7550.0000000,57
LNZL,D,20151216,000000,7490.0000000,210
LNZL,D,20151217,000000,7540.0000000,106
LNZL,D,20151218,000000,7380.0000000,218
LNZL,D,20151221,000000,7600.0000000,225
LNZL,D,20151222,000000,7460.0000000,77
LNZL,D,20151223,000000,7310.0000000,182
LNZL,D,20151224,000000,7390.0000000,18
LNZL,D,20151225,000000,7300.0000000,203
LNZL,D,20151228,000000,7320.0000000,97
LNZL,D,20151229,000000,7350.0000000,130
LNZL,D,20151230,000000,7310.0000000,25
LNZL,D,20160104,000000,7350.0000000,3
LNZL,D,20160105,000000,7200.0000000,102
LNZL,D,20160106,000000,7330.0000000,38
LNZL,D,20160111,000000,7650.0000000,191
LNZL,D,20160112,000000,7900.0000000,244
LNZL,D,20160113,000000,7950.0000000,51
LNZL,D,20160114,000000,7800.0000000,168
LNZL,D,20160115,000000,7410.0000000,491
LNZL,D,20160118,000000,7560.0000000,67
LNZL,D,20160119,000000,7790.0000000,192
LNZL,D,20160120,000000,7660.0000000,122
LNZL,D,20160121,000000,7620.0000000,335
LNZL,D,20160122,000000,7770.0000000,439
LNZL,D,20160125,000000,7760.0000000,125
LNZL,D,20160126,000000,7690.0000000,253
LNZL,D,20160127,000000,7800.0000000,204
LNZL,D,20160128,000000,7900.0000000,506
LNZL,D,20160129,000000,7960.0000000,59
LNZL,D,20160201,000000,8100.0000000,161
LNZL,D,20160202,000000,8080.0000000,171
LNZL,D,20160203,000000,8150.0000000,112
LNZL,D,20160204,000000,8210.0000000,91
LNZL,D,20160205,000000,8300.0000000,113
LNZL,D,20160208,000000,8340.0000000,140
LNZL,D,20160209,000000,8420.0000000,177
LNZL,D,20160210,000000,8550.0000000,294
LNZL,D,20160211,000000,8560.0000000,125
LNZL,D,20160212,000000,8610.0000000,93
LNZL,D,20160215,000000,8600.0000000,102
LNZL,D,20160216,000000,8470.0000000,201
LNZL,D,20160217,000000,8300.0000000,261
LNZL,D,20160218,000000,8340.0000000,40
LNZL,D,20160219,000000,8380.0000000,67
LNZL,D,20160220,000000,8420.0000000,59
LNZL,D,20160222,000000,8450.0000000,21
LNZL,D,20160224,000000,8480.0000000,69
LNZL,D,20160225,000000,8500.0000000,192
LNZL,D,20160226,000000,8700.0000000,469
LNZL,D,20160229,000000,8680.0000000,161
LNZL,D,20160301,000000,8700.0000000,216
LNZL,D,20160302,000000,8760.0000000,80
LNZL,D,20160303,000000,8750.0000000,286
LNZL,D,20160304,000000,8800.0000000,191
LNZL,D,20160307,000000,8820.0000000,156
LNZL,D,20160309,000000,8800.0000000,152
LNZL,D,20160310,000000,8830.0000000,349
LNZL,D,20160311,000000,8930.0000000,300
LNZL,D,20160314,000000,8900.0000000,338
LNZL,D,20160315,000000,8850.0000000,164
LNZL,D,20160316,000000,8770.0000000,105
LNZL,D,20160317,000000,8800.0000000,182
LNZL,D,20160318,000000,8800.0000000,132
LNZL,D,20160321,000000,8780.0000000,67
LNZL,D,20160322,000000,8750.0000000,111
LNZL,D,20160323,000000,8650.0000000,300
LNZL,D,20160324,000000,8690.0000000,142
LNZL,D,20160325,000000,8760.0000000,210
LNZL,D,20160328,000000,8700.0000000,179
LNZL,D,20160329,000000,8640.0000000,105
LNZL,D,20160330,000000,8800.0000000,260
LNZL,D,20160331,000000,8740.0000000,402
LNZL,D,20160401,000000,8800.0000000,216
LNZL,D,20160404,000000,8700.0000000,349
LNZL,D,20160405,000000,8700.0000000,138
LNZL,D,20160406,000000,8720.0000000,60
LNZL,D,20160407,000000,8710.0000000,27
LNZL,D,20160408,000000,8780.0000000,33
LNZL,D,20160411,000000,8740.0000000,48
LNZL,D,20160412,000000,8610.0000000,163
LNZL,D,20160413,000000,8710.0000000,155
LNZL,D,20160414,000000,8600.0000000,232
LNZL,D,20160415,000000,8690.0000000,146
LNZL,D,20160418,000000,8800.0000000,415
LNZL,D,20160419,000000,9050.0000000,630
LNZL,D,20160420,000000,9050.0000000,85
LNZL,D,20160421,000000,9200.0000000,251
LNZL,D,20160422,000000,9300.0000000,344
LNZL,D,20160425,000000,9560.0000000,1059
LNZL,D,20160426,000000,9890.0000000,228
LNZL,D,20160427,000000,9890.0000000,170
LNZL,D,20160428,000000,9880.0000000,102
LNZL,D,20160429,000000,9850.0000000,61
LNZL,D,20160504,000000,10590.0000000,629
LNZL,D,20160505,000000,10680.0000000,332
LNZL,D,20160506,000000,10720.0000000,101
LNZL,D,20160510,000000,10190.0000000,166
LNZL,D,20160511,000000,10200.0000000,540
LNZL,D,20160512,000000,10190.0000000,46
LNZL,D,20160513,000000,10330.0000000,74
LNZL,D,20160516,000000,10570.0000000,471
LNZL,D,20160517,000000,10420.0000000,158
LNZL,D,20160518,000000,11100.0000000,974
LNZL,D,20160519,000000,9090.0000000,4341
LNZL,D,20160520,000000,9170.0000000,1078
LNZL,D,20160523,000000,9370.0000000,712
LNZL,D,20160524,000000,9310.0000000,203
LNZL,D,20160525,000000,9280.0000000,227
LNZL,D,20160526,000000,9220.0000000,152
LNZL,D,20160527,000000,9070.0000000,202
LNZL,D,20160530,000000,9020.0000000,106
LNZL,D,20160531,000000,8980.0000000,562
LNZL,D,20160601,000000,9030.0000000,274
LNZL,D,20160602,000000,9010.0000000,458
LNZL,D,20160603,000000,9220.0000000,370
LNZL,D,20160606,000000,9010.0000000,125
LNZL,D,20160607,000000,8990.0000000,363
LNZL,D,20160608,000000,8880.0000000,430
LNZL,D,20160609,000000,8920.0000000,274
LNZL,D,20160610,000000,9050.0000000,270
LNZL,D,20160614,000000,9250.0000000,249
LNZL,D,20160615,000000,9200.0000000,271
LNZL,D,20160616,000000,9270.0000000,63
LNZL,D,20160617,000000,9100.0000000,98
LNZL,D,20160620,000000,8970.0000000,282
LNZL,D,20160621,000000,8900.0000000,74
LNZL,D,20160622,000000,8620.0000000,1238
LNZL,D,20160623,000000,8600.0000000,136
LNZL,D,20160624,000000,8840.0000000,229
LNZL,D,20160627,000000,8740.0000000,41
LNZL,D,20160628,000000,8750.0000000,29
LNZL,D,20160629,000000,7480.0000000,1773
LNZL,D,20160630,000000,7180.0000000,1030
LNZL,D,20160701,000000,7040.0000000,310
LNZL,D,20160704,000000,7020.0000000,289
LNZL,D,20160705,000000,7220.0000000,288
LNZL,D,20160706,000000,7790.0000000,934
LNZL,D,20160707,000000,7700.0000000,236
LNZL,D,20160708,000000,7460.0000000,792
LNZL,D,20160711,000000,7700.0000000,137
LNZL,D,20160712,000000,7600.0000000,118
LNZL,D,20160713,000000,7450.0000000,43
LNZL,D,20160714,000000,7200.0000000,191
LNZL,D,20160715,000000,7130.0000000,269
LNZL,D,20160718,000000,7050.0000000,110
LNZL,D,20160719,000000,7200.0000000,103
LNZL,D,20160720,000000,7150.0000000,181
LNZL,D,20160721,000000,7290.0000000,31
LNZL,D,20160722,000000,7300.0000000,11
LNZL,D,20160725,000000,7290.0000000,275
LNZL,D,20160726,000000,7350.0000000,261
LNZL,D,20160727,000000,7410.0000000,40
LNZL,D,20160728,000000,7400.0000000,135
LNZL,D,20160729,000000,7410.0000000,203
LNZL,D,20160801,000000,7540.0000000,87
LNZL,D,20160802,000000,7620.0000000,184
LNZL,D,20160803,000000,7880.0000000,277
LNZL,D,20160804,000000,7940.0000000,375
LNZL,D,20160805,000000,7990.0000000,47
LNZL,D,20160808,000000,7980.0000000,148
LNZL,D,20160809,000000,7950.0000000,175
LNZL,D,20160810,000000,7920.0000000,213
LNZL,D,20160811,000000,8200.0000000,411
LNZL,D,20160812,000000,9000.0000000,852
LNZL,D,20160815,000000,10270.0000000,1927
LNZL,D,20160816,000000,10400.0000000,932
LNZL,D,20160817,000000,9830.0000000,155
LNZL,D,20160818,000000,10000.0000000,224
LNZL,D,20160819,000000,9890.0000000,31
LNZL,D,20160822,000000,9640.0000000,161
LNZL,D,20160823,000000,9960.0000000,1197
LNZL,D,20160824,000000,9710.0000000,51
LNZL,D,20160825,000000,9400.0000000,169
LNZL,D,20160826,000000,9310.0000000,98
LNZL,D,20160829,000000,9100.0000000,278
LNZL,D,20160830,000000,9150.0000000,198
LNZL,D,20160831,000000,9210.0000000,24
LNZL,D,20160901,000000,9090.0000000,33
LNZL,D,20160902,000000,10100.0000000,1356
LNZL,D,20160905,000000,10180.0000000,308
LNZL,D,20160906,000000,10100.0000000,20
LNZL,D,20160907,000000,10100.0000000,168
LNZL,D,20160908,000000,10110.0000000,232
LNZL,D,20160909,000000,10170.0000000,104
LNZL,D,20160912,000000,10010.0000000,21
LNZL,D,20160913,000000,9700.0000000,39
LNZL,D,20160914,000000,10100.0000000,338
LNZL,D,20160915,000000,10100.0000000,85
LNZL,D,20160916,000000,10120.0000000,57
LNZL,D,20160919,000000,10100.0000000,14
LNZL,D,20160920,000000,10110.0000000,5
LNZL,D,20160921,000000,10100.0000000,36
LNZL,D,20160922,000000,10100.0000000,137
LNZL,D,20160923,000000,10100.0000000,121
LNZL,D,20160926,000000,10190.0000000,21
LNZL,D,20160927,000000,10100.0000000,354
LNZL,D,20160928,000000,10110.0000000,61
LNZL,D,20160929,000000,10200.0000000,193
LNZL,D,20160930,000000,9700.0000000,573
LNZL,D,20161003,000000,10100.0000000,287
LNZL,D,20161004,000000,10100.0000000,8
LNZL,D,20161005,000000,10150.0000000,66
LNZL,D,20161006,000000,10100.0000000,271
LNZL,D,20161007,000000,10100.0000000,146
LNZL,D,20161010,000000,10120.0000000,40
LNZL,D,20161011,000000,10150.0000000,15
LNZL,D,20161012,000000,10180.0000000,287
LNZL,D,20161013,000000,10100.0000000,89
LNZL,D,20161014,000000,10120.0000000,51
LNZL,D,20161017,000000,10110.0000000,12
LNZL,D,20161018,000000,10100.0000000,38
LNZL,D,20161019,000000,10190.0000000,75
LNZL,D,20161020,000000,10100.0000000,83
LNZL,D,20161021,000000,10160.0000000,119
LNZL,D,20161024,000000,10140.0000000,118
LNZL,D,20161025,000000,10110.0000000,540
LNZL,D,20161026,000000,10110.0000000,43
LNZL,D,20161027,000000,10100.0000000,49
LNZL,D,20161028,000000,10100.0000000,27
LNZL,D,20161031,000000,10100.0000000,56
LNZL,D,20161101,000000,10100.0000000,111
LNZL,D,20161102,000000,10100.0000000,111
LNZL,D,20161103,000000,10110.0000000,111
LNZL,D,20161107,000000,10110.0000000,54
LNZL,D,20161108,000000,10120.0000000,61
LNZL,D,20161109,000000,10130.0000000,120
LNZL,D,20161110,000000,10140.0000000,14
LNZL,D,20161111,000000,10160.0000000,48
LNZL,D,20161114,000000,10100.0000000,73
LNZL,D,20161115,000000,10100.0000000,28
LNZL,D,20161116,000000,10170.0000000,481
LNZL,D,20161117,000000,10130.0000000,2
LNZL,D,20161118,000000,10160.0000000,3
LNZL,D,20161121,000000,10100.0000000,15
LNZL,D,20161122,000000,10100.0000000,109
LNZL,D,20161123,000000,10100.0000000,76
LNZL,D,20161124,000000,9980.0000000,161
LNZL,D,20161125,000000,10000.0000000,19
LNZL,D,20161128,000000,10100.0000000,54
LNZL,D,20161129,000000,9950.0000000,16
LNZL,D,20161130,000000,9900.0000000,17
LNZL,D,20161201,000000,9930.0000000,14
LNZL,D,20161202,000000,9750.0000000,20
LNZL,D,20161205,000000,9740.0000000,50
LNZL,D,20161206,000000,9500.0000000,224
LNZL,D,20161207,000000,9550.0000000,25
LNZL,D,20161208,000000,9600.0000000,11
LNZL,D,20161209,000000,9500.0000000,10
LNZL,D,20161212,000000,9490.0000000,18
LNZL,D,20161213,000000,9410.0000000,7
LNZL,D,20161214,000000,9450.0000000,18
LNZL,D,20161215,000000,9410.0000000,105
LNZL,D,20161216,000000,9250.0000000,19
LNZL,D,20161219,000000,9360.0000000,20
LNZL,D,20161220,000000,9380.0000000,27
LNZL,D,20161221,000000,9180.0000000,207
LNZL,D,20161222,000000,9100.0000000,18
LNZL,D,20161223,000000,8920.0000000,38
LNZL,D,20161226,000000,8610.0000000,127
LNZL,D,20161227,000000,8670.0000000,61
LNZL,D,20161228,000000,8460.0000000,123
LNZL,D,20161229,000000,8540.0000000,394
LNZL,D,20161230,000000,8630.0000000,246
LNZL,D,20170103,000000,8400.0000000,341
LNZL,D,20170104,000000,8370.0000000,220
LNZL,D,20170105,000000,8480.0000000,77
LNZL,D,20170106,000000,8520.0000000,49
LNZL,D,20170109,000000,8570.0000000,74
LNZL,D,20170110,000000,8830.0000000,55
LNZL,D,20170111,000000,9010.0000000,182
LNZL,D,20170112,000000,9040.0000000,117
LNZL,D,20170113,000000,8950.0000000,98
LNZL,D,20170116,000000,8750.0000000,88
LNZL,D,20170117,000000,8770.0000000,37
LNZL,D,20170118,000000,8650.0000000,110
LNZL,D,20170119,000000,8740.0000000,20
LNZL,D,20170120,000000,8720.0000000,50
LNZL,D,20170123,000000,8810.0000000,29
LNZL,D,20170124,000000,8780.0000000,23
LNZL,D,20170125,000000,9300.0000000,162
LNZL,D,20170126,000000,9120.0000000,197
LNZL,D,20170127,000000,9130.0000000,26
LNZL,D,20170130,000000,9130.0000000,18
LNZL,D,20170131,000000,9120.0000000,10
LNZL,D,20170201,000000,9250.0000000,118
LNZL,D,20170202,000000,9070.0000000,101
LNZL,D,20170203,000000,9180.0000000,100
LNZL,D,20170206,000000,9000.0000000,53
LNZL,D,20170207,000000,9080.0000000,32
LNZL,D,20170208,000000,9180.0000000,102
LNZL,D,20170209,000000,9140.0000000,22
LNZL,D,20170210,000000,9200.0000000,71
LNZL,D,20170213,000000,9010.0000000,22
LNZL,D,20170214,000000,8900.0000000,69
LNZL,D,20170215,000000,8860.0000000,33
LNZL,D,20170216,000000,8900.0000000,31
LNZL,D,20170217,000000,8910.0000000,22
LNZL,D,20170220,000000,8860.0000000,16
LNZL,D,20170221,000000,8830.0000000,51
LNZL,D,20170222,000000,8990.0000000,83
LNZL,D,20170224,000000,8980.0000000,7
LNZL,D,20170227,000000,8960.0000000,43
LNZL,D,20170228,000000,8800.0000000,86
LNZL,D,20170301,000000,8820.0000000,71
LNZL,D,20170302,000000,9000.0000000,148
LNZL,D,20170303,000000,9160.0000000,103
LNZL,D,20170306,000000,9100.0000000,35
LNZL,D,20170307,000000,8880.0000000,49
LNZL,D,20170309,000000,8590.0000000,97
LNZL,D,20170310,000000,8470.0000000,12
LNZL,D,20170313,000000,8520.0000000,3
LNZL,D,20170314,000000,8400.0000000,36
LNZL,D,20170315,000000,8320.0000000,23
LNZL,D,20170316,000000,8330.0000000,24
LNZL,D,20170317,000000,8430.0000000,21
LNZL,D,20170320,000000,8500.0000000,20
LNZL,D,20170321,000000,8410.0000000,42
LNZL,D,20170322,000000,8450.0000000,36
LNZL,D,20170323,000000,8500.0000000,18
LNZL,D,20170324,000000,8460.0000000,36
LNZL,D,20170327,000000,8380.0000000,43
LNZL,D,20170328,000000,8330.0000000,12
LNZL,D,20170329,000000,8250.0000000,85
LNZL,D,20170330,000000,8210.0000000,27
LNZL,D,20170331,000000,8170.0000000,36
LNZL,D,20170403,000000,8200.0000000,18
LNZL,D,20170404,000000,8260.0000000,25
LNZL,D,20170405,000000,8130.0000000,30
LNZL,D,20170406,000000,8160.0000000,65
LNZL,D,20170407,000000,8030.0000000,25
LNZL,D,20170410,000000,7890.0000000,102
LNZL,D,20170411,000000,7900.0000000,45
LNZL,D,20170412,000000,7960.0000000,1
LNZL,D,20170413,000000,7840.0000000,10
LNZL,D,20170414,000000,7580.0000000,110
LNZL,D,20170417,000000,7580.0000000,18
LNZL,D,20170418,000000,7410.0000000,11
LNZL,D,20170419,000000,7500.0000000,23
LNZL,D,20170420,000000,7490.0000000,18
LNZL,D,20170421,000000,7580.0000000,26
LNZL,D,20170424,000000,7780.0000000,39
LNZL,D,20170425,000000,8000.0000000,165
LNZL,D,20170426,000000,8000.0000000,27
LNZL,D,20170427,000000,7750.0000000,152
LNZL,D,20170428,000000,7950.0000000,10
LNZL,D,20170502,000000,7800.0000000,18
LNZL,D,20170503,000000,7500.0000000,84
LNZL,D,20170504,000000,7610.0000000,2
LNZL,D,20170505,000000,7400.0000000,220
LNZL,D,20170510,000000,7360.0000000,70
LNZL,D,20170511,000000,7390.0000000,22
LNZL,D,20170512,000000,7300.0000000,3
LNZL,D,20170515,000000,7250.0000000,49
LNZL,D,20170516,000000,7150.0000000,39
LNZL,D,20170517,000000,7100.0000000,79
LNZL,D,20170518,000000,7140.0000000,12
LNZL,D,20170519,000000,7250.0000000,14
LNZL,D,20170522,000000,7040.0000000,48
LNZL,D,20170523,000000,7160.0000000,27
LNZL,D,20170524,000000,7040.0000000,17
LNZL,D,20170525,000000,7080.0000000,4
LNZL,D,20170526,000000,6940.0000000,41
LNZL,D,20170529,000000,6990.0000000,19
LNZL,D,20170530,000000,6900.0000000,36
LNZL,D,20170531,000000,6940.0000000,29
LNZL,D,20170601,000000,6850.0000000,70
LNZL,D,20170602,000000,6810.0000000,21
LNZL,D,20170605,000000,7250.0000000,96
LNZL,D,20170606,000000,6930.0000000,377
LNZL,D,20170607,000000,6730.0000000,60
LNZL,D,20170608,000000,6620.0000000,18
LNZL,D,20170609,000000,6710.0000000,18
LNZL,D,20170613,000000,6650.0000000,20
LNZL,D,20170614,000000,6530.0000000,67
LNZL,D,20170615,000000,6300.0000000,72
LNZL,D,20170616,000000,6300.0000000,46
LNZL,D,20170619,000000,6350.0000000,62
LNZL,D,20170620,000000,6370.0000000,2
LNZL,D,20170621,000000,6420.0000000,8
LNZL,D,20170622,000000,6420.0000000,32
LNZL,D,20170623,000000,6300.0000000,27
LNZL,D,20170626,000000,6580.0000000,200
LNZL,D,20170627,000000,6420.0000000,8
LNZL,D,20170628,000000,6470.0000000,7
LNZL,D,20170629,000000,6610.0000000,49
LNZL,D,20170630,000000,6690.0000000,2
LNZL,D,20170704,000000,6700.0000000,42
LNZL,D,20170705,000000,7090.0000000,130
LNZL,D,20170706,000000,7400.0000000,222
LNZL,D,20170707,000000,7350.0000000,38
LNZL,D,20170710,000000,7320.0000000,30
LNZL,D,20170711,000000,7750.0000000,61
LNZL,D,20170712,000000,7800.0000000,66
LNZL,D,20170713,000000,7670.0000000,27
LNZL,D,20170714,000000,7680.0000000,51
LNZL,D,20170717,000000,7640.0000000,14
LNZL,D,20170718,000000,7640.0000000,38
LNZL,D,20170719,000000,7520.0000000,14
LNZL,D,20170720,000000,7510.0000000,13
LNZL,D,20170721,000000,7560.0000000,9
LNZL,D,20170724,000000,7420.0000000,51
LNZL,D,20170725,000000,7470.0000000,4
LNZL,D,20170726,000000,7450.0000000,50
LNZL,D,20170727,000000,7440.0000000,13
LNZL,D,20170728,000000,7450.0000000,66
LNZL,D,20170731,000000,7380.0000000,22
LNZL,D,20170801,000000,7300.0000000,61
LNZL,D,20170802,000000,7600.0000000,101
LNZL,D,20170803,000000,7510.0000000,102
LNZL,D,20170804,000000,7430.0000000,72
LNZL,D,20170807,000000,7480.0000000,59
LNZL,D,20170808,000000,7380.0000000,420
LNZL,D,20170809,000000,7280.0000000,153
LNZL,D,20170810,000000,7230.0000000,153
LNZL,D,20170811,000000,7600.0000000,79
LNZL,D,20170814,000000,7990.0000000,277
LNZL,D,20170815,000000,7480.0000000,613
LNZL,D,20170816,000000,7500.0000000,50
LNZL,D,20170817,000000,7570.0000000,12
LNZL,D,20170818,000000,7470.0000000,12
LNZL,D,20170821,000000,7440.0000000,11
LNZL,D,20170822,000000,7570.0000000,102
LNZL,D,20170823,000000,7500.0000000,159
LNZL,D,20170824,000000,7500.0000000,757
LNZL,D,20170825,000000,6790.0000000,1123
LNZL,D,20170828,000000,6800.0000000,582
LNZL,D,20170829,000000,6890.0000000,112
LNZL,D,20170830,000000,6760.0000000,223
LNZL,D,20170831,000000,6770.0000000,62
LNZL,D,20170901,000000,6800.0000000,35
LNZL,D,20170904,000000,6830.0000000,39
LNZL,D,20170905,000000,6800.0000000,24
LNZL,D,20170906,000000,6730.0000000,79
LNZL,D,20170907,000000,6850.0000000,209
LNZL,D,20170908,000000,6850.0000000,57
LNZL,D,20170911,000000,6720.0000000,251
LNZL,D,20170912,000000,6640.0000000,367
LNZL,D,20170913,000000,6630.0000000,56
LNZL,D,20170914,000000,6630.0000000,17
LNZL,D,20170915,000000,6630.0000000,12
LNZL,D,20170918,000000,6790.0000000,111
LNZL,D,20170919,000000,6710.0000000,36
LNZL,D,20170920,000000,6680.0000000,107
LNZL,D,20170921,000000,6660.0000000,94
LNZL,D,20170922,000000,6640.0000000,15
LNZL,D,20170925,000000,6720.0000000,143
LNZL,D,20170926,000000,6700.0000000,22
LNZL,D,20170927,000000,6760.0000000,17
LNZL,D,20170928,000000,7280.0000000,592
LNZL,D,20170929,000000,7200.0000000,105
LNZL,D,20171002,000000,7150.0000000,21
